Non targets;;;
hsa-miR-548f-5p;1026;X;Functional MTI
hsa-miR-548f-3p;1026;X;Functional MTI
hsa-miR-548f-3p;1026;X;Functional MTI
hsa-miR-548f-3p;1026;X;Functional MTI
hsa-miR-548f-3p;1026;X;Functional MTI
hsa-miR-1244;1026;X;Functional MTI
hsa-miR-1245a;1026;X;Functional MTI
hsa-miR-1246;1026;X;Functional MTI
hsa-miR-1247-5p;1026;X;Functional MTI
hsa-miR-1248;1026;X;Functional MTI
hsa-miR-1249-5p;1026;X;Functional MTI
hsa-miR-1250-5p;1026;X;Functional MTI
hsa-miR-1251-5p;1026;X;Functional MTI
hsa-miR-1253;1026;X;Functional MTI
hsa-miR-1254;1026;X;Functional MTI
hsa-miR-1255a;1026;X;Functional MTI
hsa-miR-1256;1026;X;Functional MTI
hsa-miR-1257;1026;X;Functional MTI
hsa-miR-1258;1026;X;Functional MTI
hsa-miR-1260a;1026;X;Functional MTI
hsa-miR-548g-5p;1026;X;Functional MTI
hsa-miR-1261;1026;X;Functional MTI
hsa-miR-1262;1026;X;Functional MTI
hsa-miR-1263;1026;X;Functional MTI
hsa-miR-548n;1026;X;Functional MTI
hsa-miR-548m;1026;X;Functional MTI
hsa-miR-1265;1026;X;Functional MTI
hsa-miR-548o-3p;1026;X;Functional MTI
hsa-miR-1266-5p;1026;X;Functional MTI
hsa-miR-1267;1026;X;Functional MTI
hsa-miR-1268a;1026;X;Functional MTI
hsa-miR-1269a;1026;X;Functional MTI
hsa-miR-1270;1026;X;Functional MTI
hsa-miR-1272;1026;X;Functional MTI
hsa-miR-1273a;1026;X;Functional MTI
hsa-miR-548h-5p;1026;X;Functional MTI
hsa-miR-548h-5p;1026;X;Functional MTI
hsa-miR-548h-5p;1026;X;Functional MTI
hsa-miR-548h-5p;1026;X;Functional MTI
hsa-miR-1275;1026;X;Functional MTI
hsa-miR-1276;8434;X;Functional MTI
hsa-miR-302e;8434;X;Functional MTI
hsa-miR-302f;8434;X;Functional MTI
hsa-miR-1277-5p;6772;X;Functional MTI
hsa-miR-548p;7525;X;Functional MTI
hsa-miR-548i;7525;X;Functional MTI
hsa-miR-548i;5465;X;Functional MTI
hsa-miR-548i;3635;X;Functional MTI
hsa-miR-548i;3635;X;Functional MTI
hsa-miR-1278;3635;X;Functional MTI
hsa-miR-1279;3635;X;Functional MTI
hsa-miR-1281;3635;X;Functional MTI
hsa-miR-1282;3635;X;Functional MTI
hsa-miR-1283;1869;X;Functional MTI
hsa-miR-1284;7852;X;Functional MTI
hsa-miR-1288-5p;998;X;Functional MTI
hsa-miR-1292-5p;998;X;Functional MTI
hsa-miR-1252-5p;998;X;Functional MTI
hsa-miR-1255b-5p;7078;X;Functional MTI
hsa-miR-1255b-5p;7078;X;Functional MTI
hsa-miR-664a-5p;7078;X;Functional MTI
hsa-miR-1306-5p;8772;X;Functional MTI
hsa-miR-1307-5p;5452;X;Functional MTI
hsa-miR-513b-5p;604;X;Functional MTI
hsa-miR-513c-5p;2113;X;Functional MTI
hsa-miR-1321;2113;X;Functional MTI
hsa-miR-1322;1026;X;Functional MTI
hsa-miR-1197;899;X;Functional MTI
hsa-miR-1324;7465;X;Functional MTI
hsa-miR-1469;7465;X;Functional MTI
hsa-miR-1470;7465;X;Functional MTI
hsa-miR-1471;9134;X;Functional MTI
hsa-miR-1537-5p;9134;X;Functional MTI
hsa-miR-1538;9134;X;Functional MTI
hsa-miR-1539;9134;X;Functional MTI
hsa-miR-103b;898;X;Functional MTI
hsa-miR-103b;898;X;Functional MTI
hsa-miR-320d;898;X;Functional MTI
hsa-miR-320c;1111;X;Functional MTI
hsa-miR-320d;1111;X;Functional MTI
hsa-miR-1825;993;X;Functional MTI
hsa-miR-1827;993;X;Functional MTI
hsa-miR-1908-5p;26523;X;Functional MTI
hsa-miR-1909-5p;22926;X;Functional MTI
hsa-miR-1910-5p;54443;X;Functional MTI
hsa-miR-1911-5p;8556;X;Functional MTI
hsa-miR-1912;899;X;Functional MTI
hsa-miR-1913;8556;X;Functional MTI
hsa-miR-1914-5p;993;X;Functional MTI
hsa-miR-1915-5p;993;X;Functional MTI
hsa-miR-1972;1111;X;Functional MTI
hsa-miR-1973;1111;X;Functional MTI
hsa-miR-1976;1111;X;Functional MTI
hsa-miR-2052;9493;X;Functional MTI
hsa-miR-2053;9493;X;Functional MTI
hsa-miR-2054;9493;X;Functional MTI
hsa-miR-2110;9493;X;Functional MTI
hsa-miR-2114-5p;22926;X;Functional MTI
hsa-miR-2115-5p;7465;X;Functional MTI
hsa-miR-2116-5p;7465;X;Functional MTI
hsa-miR-2117;7465;X;Functional MTI
hsa-miR-548q;7465;X;Functional MTI
hsa-miR-2276-5p;7465;X;Functional MTI
hsa-miR-2277-5p;54443;X;Functional MTI
hsa-miR-2278;5879;X;Functional MTI
hsa-miR-2681-5p;4854;X;Functional MTI
hsa-miR-2682-5p;3371;X;Functional MTI
hsa-miR-711;3371;X;Functional MTI
hsa-miR-718;5058;X;Functional MTI
hsa-miR-2861;5058;X;Functional MTI
hsa-miR-2909;51684;X;Functional MTI
hsa-miR-3115;2309;X;Functional MTI
hsa-miR-3116;2309;X;Functional MTI
hsa-miR-3116;10253;X;Functional MTI
hsa-miR-3117-5p;10253;X;Functional MTI
hsa-miR-3118;10253;X;Functional MTI
hsa-miR-3118;865;X;Functional MTI
hsa-miR-3118;865;X;Functional MTI
hsa-miR-3119;5530;X;Functional MTI
hsa-miR-3119;9685;X;Functional MTI
hsa-miR-3120-5p;1021;X;Functional MTI
hsa-miR-3121-5p;1021;X;Functional MTI
hsa-miR-3122;1021;X;Functional MTI
hsa-miR-3123;1021;X;Functional MTI
hsa-miR-3124-5p;1021;X;Functional MTI
hsa-miR-548s;1021;X;Functional MTI
hsa-miR-3125;1021;X;Functional MTI
hsa-miR-3126-5p;1021;X;Functional MTI
hsa-miR-3127-5p;1021;X;Functional MTI
hsa-miR-3128;1021;X;Functional MTI
hsa-miR-3129-5p;1021;X;Functional MTI
hsa-miR-3130-5p;7046;X;Functional MTI
hsa-miR-3130-5p;9759;X;Functional MTI
hsa-miR-3131;4609;X;Functional MTI
hsa-miR-3132;4609;X;Functional MTI
hsa-miR-3133;4609;X;Functional MTI
hsa-miR-378b;4609;X;Functional MTI
hsa-miR-3134;4609;X;Functional MTI
hsa-miR-3135a;4609;X;Functional MTI
hsa-miR-466;5324;X;Functional MTI
hsa-miR-3136-5p;5324;X;Functional MTI
hsa-miR-544b;5324;X;Functional MTI
hsa-miR-3137;5324;X;Functional MTI
hsa-miR-3138;5324;X;Functional MTI
hsa-miR-3139;5324;X;Functional MTI
hsa-miR-3140-5p;5324;X;Functional MTI
hsa-miR-548t-5p;2099;X;Functional MTI
hsa-miR-3141;2099;X;Functional MTI
hsa-miR-3142;2099;X;Functional MTI
hsa-miR-3143;2099;X;Functional MTI
hsa-miR-548u;2099;X;Functional MTI
hsa-miR-3144-5p;2099;X;Functional MTI
hsa-miR-3145-5p;2099;X;Functional MTI
hsa-miR-1273c;2099;X;Functional MTI
hsa-miR-3146;2099;X;Functional MTI
hsa-miR-3147;2099;X;Functional MTI
hsa-miR-548v;2099;X;Functional MTI
hsa-miR-3148;3717;X;Functional MTI
hsa-miR-3149;3717;X;Functional MTI
hsa-miR-3150a-5p;3690;X;Functional MTI
hsa-miR-3151-5p;301;X;Functional MTI
hsa-miR-3152-5p;7189;X;Functional MTI
hsa-miR-3153;7189;X;Functional MTI
hsa-miR-3074-5p;7189;X;Functional MTI
hsa-miR-3154;7189;X;Functional MTI
hsa-miR-3155a;7189;X;Functional MTI
hsa-miR-3156-5p;7189;X;Functional MTI
hsa-miR-3157-5p;7189;X;Functional MTI
hsa-miR-3158-5p;7189;X;Functional MTI
hsa-miR-3158-5p;7189;X;Functional MTI
hsa-miR-3159;7189;X;Functional MTI
hsa-miR-3160-5p;7189;X;Functional MTI
hsa-miR-3160-5p;7189;X;Functional MTI
hsa-miR-3161;7189;X;Functional MTI
hsa-miR-3162-5p;7189;X;Functional MTI
hsa-miR-3163;7189;X;Functional MTI
hsa-miR-3164;3654;X;Functional MTI
hsa-miR-3165;3654;X;Functional MTI
hsa-miR-3166;3654;X;Functional MTI
hsa-miR-1260b;3654;X;Functional MTI
hsa-miR-3167;3654;X;Functional MTI
hsa-miR-3168;3654;X;Functional MTI
hsa-miR-3169;3654;X;Functional MTI
hsa-miR-3170;3654;X;Functional MTI
hsa-miR-3171;3654;X;Functional MTI
hsa-miR-3173-5p;3654;X;Functional MTI
hsa-miR-1193;3654;X;Functional MTI
hsa-miR-323b-5p;3654;X;Functional MTI
hsa-miR-3118;3654;X;Functional MTI
hsa-miR-3174;3654;X;Functional MTI
hsa-miR-3175;3654;X;Functional MTI
hsa-miR-3176;3654;X;Functional MTI
hsa-miR-3177-5p;1788;X;Functional MTI
hsa-miR-3178;1788;X;Functional MTI
hsa-miR-3179;387;X;Functional MTI
hsa-miR-3180-5p;387;X;Functional MTI
hsa-miR-3180-5p;1869;X;Functional MTI
hsa-miR-3179;1028;X;Functional MTI
hsa-miR-3180-5p;1028;X;Functional MTI
hsa-miR-3179;1028;X;Functional MTI
hsa-miR-548w;1028;X;Functional MTI
hsa-miR-3181;4602;X;Functional MTI
hsa-miR-3182;4602;X;Functional MTI
hsa-miR-3183;4602;X;Functional MTI
hsa-miR-3184-5p;7422;X;Functional MTI
hsa-miR-3185;7422;X;Functional MTI
hsa-miR-3065-5p;9839;X;Functional MTI
hsa-miR-3186-5p;9839;X;Functional MTI
hsa-miR-3156-5p;9839;X;Functional MTI
hsa-miR-3187-5p;9839;X;Functional MTI
hsa-miR-3188;9839;X;Functional MTI
hsa-miR-3189-5p;9839;X;Functional MTI
hsa-miR-320e;9839;X;Functional MTI
hsa-miR-3190-5p;9839;X;Functional MTI
hsa-miR-3191-5p;9839;X;Functional MTI
hsa-miR-3192-5p;9839;X;Functional MTI
hsa-miR-3193;9839;X;Functional MTI
hsa-miR-3194-5p;9839;X;Functional MTI
hsa-miR-3195;9839;X;Functional MTI
hsa-miR-3196;9839;X;Functional MTI
hsa-miR-3156-5p;9839;X;Functional MTI
hsa-miR-548x-5p;9839;X;Functional MTI
hsa-miR-3197;8314;X;Functional MTI
hsa-miR-3198;8314;X;Functional MTI
hsa-miR-3199;8487;X;Functional MTI
hsa-miR-3199;8314;X;Functional MTI
hsa-miR-3200-5p;8314;X;Functional MTI
hsa-miR-3201;8314;X;Functional MTI
hsa-miR-514b-5p;8314;X;Functional MTI
hsa-miR-3202;8314;X;Functional MTI
hsa-miR-3202;8314;X;Functional MTI
hsa-miR-1273d;3667;X;Functional MTI
hsa-miR-4295;3667;X;Functional MTI
hsa-miR-4296;3667;X;Functional MTI
hsa-miR-4297;3667;X;Functional MTI
hsa-miR-378c;3667;X;Functional MTI
hsa-miR-4293;3667;X;Functional MTI
hsa-miR-4294;3667;X;Functional MTI
hsa-miR-4301;;X;Functional MTI
hsa-miR-4299;4602;X;Functional MTI
hsa-miR-4298;4602;X;Functional MTI
hsa-miR-4300;8091;X;Functional MTI
hsa-miR-4304;1875;X;Functional MTI
hsa-miR-4302;995;X;Functional MTI
hsa-miR-4303;857;X;Functional MTI
hsa-miR-4305;857;X;Functional MTI
hsa-miR-4306;4233;X;Functional MTI
hsa-miR-4309;4233;X;Functional MTI
hsa-miR-4307;4233;X;Functional MTI
hsa-miR-4308;4233;X;Functional MTI
hsa-miR-4310;4233;X;Functional MTI
hsa-miR-4311;4233;X;Functional MTI
hsa-miR-4312;4233;X;Functional MTI
hsa-miR-4313;4233;X;Functional MTI
hsa-miR-4315;4233;X;Functional MTI
hsa-miR-4316;4233;X;Functional MTI
hsa-miR-4314;4233;X;Functional MTI
hsa-miR-4318;4233;X;Functional MTI
hsa-miR-4319;4233;X;Functional MTI
hsa-miR-4320;4233;X;Functional MTI
hsa-miR-4317;4233;X;Functional MTI
hsa-miR-4322;4233;X;Functional MTI
hsa-miR-4321;4233;X;Functional MTI
hsa-miR-4323;1871;X;Functional MTI
hsa-miR-4324;1871;X;Functional MTI
hsa-miR-4256;1871;X;Functional MTI
hsa-miR-4257;1871;X;Functional MTI
hsa-miR-4258;1021;X;Functional MTI
hsa-miR-4259;1021;X;Functional MTI
hsa-miR-4260;1019;X;Functional MTI
hsa-miR-4253;1019;X;Functional MTI
hsa-miR-4251;1019;X;Functional MTI
hsa-miR-4254;1019;X;Functional MTI
hsa-miR-4255;1019;X;Functional MTI
hsa-miR-4252;1019;X;Functional MTI
hsa-miR-4325;1019;X;Functional MTI
hsa-miR-4326;1019;X;Functional MTI
hsa-miR-4327;9134;X;Functional MTI
hsa-miR-4261;9134;X;Functional MTI
hsa-miR-4265;9134;X;Functional MTI
hsa-miR-4266;9134;X;Functional MTI
hsa-miR-4267;9134;X;Functional MTI
hsa-miR-4262;9134;X;Functional MTI
hsa-miR-2355-5p;51209;X;Functional MTI
hsa-miR-4268;5159;X;Functional MTI
hsa-miR-4269;9908;X;Functional MTI
hsa-miR-4263;5100;X;Functional MTI
hsa-miR-4264;27314;X;Functional MTI
hsa-miR-4270;2114;X;Functional MTI
hsa-miR-4271;4204;X;Functional MTI
hsa-miR-4272;10001;X;Functional MTI
hsa-miR-4273;3726;X;Functional MTI
hsa-miR-4276;10018;X;Functional MTI
hsa-miR-4275;10644;X;Functional MTI
hsa-miR-4274;4204;X;Functional MTI
hsa-miR-4281;85414;X;Functional MTI
hsa-miR-4277;85414;X;Functional MTI
hsa-miR-4279;5728;X;Functional MTI
hsa-miR-4278;5728;X;Functional MTI
hsa-miR-4280;5728;X;Functional MTI
hsa-miR-4282;5728;X;Functional MTI
hsa-miR-4285;5728;X;Functional MTI
hsa-miR-4283;5728;X;Functional MTI
hsa-miR-4284;23621;X;Functional MTI
hsa-miR-4286;23621;X;Functional MTI
hsa-miR-4287;51209;X;Functional MTI
hsa-miR-4288;51209;X;Functional MTI
hsa-miR-4292;10121;X;Functional MTI
hsa-miR-4289;10121;X;Functional MTI
hsa-miR-4290;7167;X;Functional MTI
hsa-miR-4291;7167;X;Functional MTI
hsa-miR-4329;27250;X;Functional MTI
hsa-miR-4330;27250;X;Functional MTI
hsa-miR-500b-5p;27250;X;Functional MTI
hsa-miR-4328;27250;X;Functional MTI
hsa-miR-1184;23011;X;Functional MTI
hsa-miR-1184;23011;X;Functional MTI
hsa-miR-1233-5p;596;X;Functional MTI
hsa-miR-1244;596;X;Functional MTI
hsa-miR-1244;596;X;Functional MTI
hsa-miR-1972;596;X;Functional MTI
hsa-miR-1302;596;X;Functional MTI
hsa-miR-1302;596;X;Functional MTI
hsa-miR-1302;596;X;Functional MTI
hsa-miR-4283;596;X;Functional MTI
hsa-miR-4315;7490;X;Functional MTI
hsa-miR-3605-5p;7490;X;Functional MTI
hsa-miR-3606-5p;55252;X;Functional MTI
hsa-miR-3607-5p;55252;X;Functional MTI
hsa-miR-3609;26175;X;Functional MTI
hsa-miR-3610;26175;X;Functional MTI
hsa-miR-3611;22900;X;Functional MTI
hsa-miR-3612;22900;X;Functional MTI
hsa-miR-3613-5p;8555;X;Functional MTI
hsa-miR-3614-5p;8555;X;Functional MTI
hsa-miR-3615;55835;X;Functional MTI
hsa-miR-3616-5p;55835;X;Functional MTI
hsa-miR-3617-5p;80254;X;Functional MTI
hsa-miR-3618;80254;X;Functional MTI
hsa-miR-3619-5p;1389;X;Functional MTI
hsa-miR-23c;1389;X;Functional MTI
hsa-miR-3620-5p;1389;X;Functional MTI
hsa-miR-3621;1389;X;Functional MTI
hsa-miR-3622a-5p;1389;X;Functional MTI
hsa-miR-3622b-5p;1389;X;Functional MTI
hsa-miR-3646;55862;X;Functional MTI
hsa-miR-3648;55862;X;Functional MTI
hsa-miR-3649;9950;X;Functional MTI
hsa-miR-3650;9950;X;Functional MTI
hsa-miR-3651;55204;X;Functional MTI
hsa-miR-3652;55204;X;Functional MTI
hsa-miR-3653-5p;2965;X;Functional MTI
hsa-miR-3654;2965;X;Functional MTI
hsa-miR-3655;3021;X;Functional MTI
hsa-miR-3656;3021;X;Functional MTI
hsa-miR-3657;57531;X;Functional MTI
hsa-miR-3658;57531;X;Functional MTI
hsa-miR-1273e;84064;X;Functional MTI
hsa-miR-3659;84064;X;Functional MTI
hsa-miR-3660;55008;X;Functional MTI
hsa-miR-3661;55008;X;Functional MTI
hsa-miR-3662;10247;X;Functional MTI
hsa-miR-3663-5p;10247;X;Functional MTI
hsa-miR-3664-5p;84263;X;Functional MTI
hsa-miR-3665;84263;X;Functional MTI
hsa-miR-3666;3303;X;Functional MTI
hsa-miR-3667-5p;3725;X;Functional MTI
hsa-miR-3668;3725;X;Functional MTI
hsa-miR-3670;4170;X;Functional MTI
hsa-miR-3671;4170;X;Functional MTI
hsa-miR-3672;4436;X;Functional MTI
hsa-miR-3674;4436;X;Functional MTI
hsa-miR-3675-5p;115209;X;Functional MTI
hsa-miR-3677-5p;115209;X;Functional MTI
hsa-miR-3678-5p;64172;X;Functional MTI
hsa-miR-3679-5p;64172;X;Functional MTI
hsa-miR-3680-5p;10015;X;Functional MTI
hsa-miR-3681-5p;10015;X;Functional MTI
hsa-miR-3682-5p;5257;X;Functional MTI
hsa-miR-3683;5257;X;Functional MTI
hsa-miR-3684;5378;X;Functional MTI
hsa-miR-3685;5378;X;Functional MTI
hsa-miR-3686;5411;X;Functional MTI
hsa-miR-3687;5411;X;Functional MTI
hsa-miR-3688-5p;5557;X;Functional MTI
hsa-miR-3689a-5p;5557;X;Functional MTI
hsa-miR-3690;5889;X;Functional MTI
hsa-miR-3691-5p;5889;X;Functional MTI
hsa-miR-3692-5p;55288;X;Functional MTI
hsa-miR-3713;55288;X;Functional MTI
hsa-miR-3714;6041;X;Functional MTI
hsa-miR-3180;6041;X;Functional MTI
hsa-miR-3180;10559;X;Functional MTI
hsa-miR-3907;10559;X;Functional MTI
hsa-miR-3689b-5p;51000;X;Functional MTI
hsa-miR-3908;51000;X;Functional MTI
hsa-miR-3909;7072;X;Functional MTI
hsa-miR-3910;7072;X;Functional MTI
hsa-miR-3911;7358;X;Functional MTI
hsa-miR-3912-5p;7358;X;Functional MTI
hsa-miR-3913-5p;7358;X;Functional MTI
hsa-miR-3913-5p;7360;X;Functional MTI
hsa-miR-3914;7360;X;Functional MTI
